Gene.Symbol;BH.Q;ADJ.P;PER;LAG;AMP;ZT0_FPKM;ZT3_FPKM;ZT6_FPKM;ZT9_FPKM;ZT12_FPKM;ZT15_FPKM;ZT18_FPKM;ZT21_FPKM;ZT24_FPKM;ZT27_FPKM;ZT30_FPKM;ZT33_FPKM;ZT36_FPKM;ZT39_FPKM;ZT42_FPKM;ZT45_FPKM
Efemp1;0.297438586785622;0.0701601990232633;26.1;17.1;0.613379777340271;3.49815;2.01252;2.5698;1.77468;3.5838;2.87997;3.91883;2.23555;3.10992;2.70221;2.2326;2.33524;2.75813;2.86174;3.25228;3.1607
Cdc42se1;0.297438586785622;0.0701601990232633;23.1;15.6;0.600750850228278;6.44924;5.85769;5.43587;6.0517;6.69694;9.4108;6.37949;5.47322;6.64695;5.2797;5.82012;5.83921;7.67553;8.83924;6.6131;5.98811
Sh2b3;0.297438586785622;0.0701601990232633;26.1;11.55;0.58589453675555;4.80473;4.70379;4.80868;6.96078;7.33143;6.30441;4.86141;4.13772;4.91017;4.88775;4.30394;5.95517;6.84027;6.40114;4.82963;4.55037
Entpd8;0.297438586785622;0.0701601990232633;20.1;10.05;0.581524616847815;31.3441;27.7812;32.0643;35.9445;32.1665;31.4378;26.438;27.9693;30.2192;30.3371;31.2084;36.7999;30.7512;24.5744;26.2332;33.7859
Atp9b;0.297438586785622;0.0701601990232633;20.1;8.55;0.580746799388511;4.9441;5.68727;5.80729;6.41463;5.60179;4.98599;4.95399;5.15509;6.02397;5.85409;5.97834;6.27727;5.43596;5.71862;5.82216;5.45247
Fam110a;0.297438586785622;0.0701601990232633;20.1;2.55;0.55833858549271;2.94471;5.72063;2.8481;1.86942;2.1551;4.28595;2.41429;2.247;4.5185;2.87613;1.94003;1.91983;1.9902;2.04148;3.14685;3.33417
Slc10a2;0.297438586785622;0.0701601990232633;23.1;18.6;0.557398133473732;4.98155;4.1597;4.19327;4.82332;4.894;3.93446;13.9326;10.117;5.37897;6.49524;3.79085;6.6214;6.58035;8.03663;11.6059;5.55948
4930430F08Rik;0.297438586785622;0.0701601990232633;23.1;19.35;0.538228468635765;1.79323;1.03206;1.38065;1.24799;0.894592;1.57568;1.97574;2.31574;1.51634;1.1804;1.1901;1.27511;1.04696;1.86491;1.99272;1.49496
S1pr5;0.297438586785622;0.0701601990232633;23.1;16.35;0.533582777083369;1.98308;2.87513;1.71198;2.22483;2.1913;4.64087;3.86591;2.55049;2.61336;1.71028;2.41598;2.30749;3.20253;4.15828;4.56506;2.70349
4930402H24Rik;0.297438586785622;0.0701601990232633;26.1;22.35;0.531433172468562;4.72476;4.78181;5.01132;3.97895;4.22385;4.382;5.13356;5.40636;5.20035;5.88538;4.70078;5.09914;4.26063;4.09953;5.32595;5.9008
Trmu;0.297438586785622;0.0701601990232633;23.1;20.1;0.528965369802221;6.01702;5.70976;5.68981;6.36759;4.53151;6.43788;6.45387;6.14624;5.73485;5.27188;5.29735;5.04098;4.81684;5.65353;7.47386;6.90452
Tnip1;0.297438586785622;0.0701601990232633;20.1;5.55;0.522580195568107;3.73486;5.66168;4.61774;4.42122;3.94848;3.8787;3.48371;4.31659;4.19858;4.52266;3.6317;3.39199;3.18878;2.71404;3.18521;4.67886
Dis3l;0.297438586785622;0.0701601990232633;26.1;2.55;0.515806112604339;5.70821;8.68375;6.159;6.65703;5.19814;5.16305;6.18161;5.92757;6.08436;6.8127;6.55438;6.05054;6.20303;5.69384;5.16845;5.14448
Ccdc43;0.297438586785622;0.0701601990232633;26.1;23.1;0.514497965059143;4.65328;3.94872;4.31845;3.78778;3.92567;4.183;4.72066;4.80367;4.88285;4.50439;4.70237;4.43202;3.95705;4.13662;4.42343;3.42198
Pdgfc;0.297438586785622;0.0701601990232633;26.1;24.6;0.509752571450601;1.67706;1.67406;1.66897;0.759791;0.956161;0.518087;1.34657;2.32158;1.73104;1.8773;1.77964;0.978231;1.69084;1.09843;1.65113;1.36566
Sumf2;0.297438586785622;0.0701601990232633;20.1;5.55;0.504379267020364;4.98321;6.02284;6.10973;5.53938;4.62498;5.87989;4.96814;5.19699;5.46471;4.83136;5.29368;4.2008;4.51893;4.79175;5.12913;6.0557
Med15;0.297438586785622;0.0701601990232633;20.1;7.05;0.495809132832384;6.27802;7.53184;7.51909;7.36735;6.81188;6.81791;6.10837;5.38167;7.95041;7.77251;6.77423;7.16694;5.56925;5.86516;5.74574;8.10211
Rspo3;0.297438586785622;0.0701601990232633;20.1;3.3;0.48817945066338;2.69491;2.74131;3.06992;1.95716;2.14468;1.84194;2.50249;2.21461;2.71307;2.474;2.7729;1.68817;2.0812;2.16692;3.14592;2.74121
Wdr25;0.297438586785622;0.0701601990232633;23.1;2.55;0.478053681556789;1.65795;2.01083;2.11548;2.07589;0.78779;1.33476;1.66755;1.77344;2.04984;1.67266;1.54394;1.56934;1.10007;1.42825;1.5728;1.63667
Trim65;0.297438586785622;0.0701601990232633;23.1;17.1;0.477381930114662;1.29685;1.76511;0.802523;1.56888;1.27465;1.97197;2.28557;1.2744;1.66712;1.19501;0.98284;1.20953;1.28251;2.80391;2.14467;1.29194
Papss1;0.297438586785622;0.0701601990232633;20.1;3.3;0.46838753185797;6.7061;10.3956;8.56215;7.89947;5.62901;7.90003;8.16184;8.31397;7.46306;9.19866;6.19002;5.27793;4.35452;7.81444;10.1606;9.60013
Ssrp1;0.297438586785622;0.0701601990232633;23.1;0;0.462942809642834;17.2738;18.8183;17.7811;17.0704;16.2428;18.1107;17.7531;18.5593;17.9505;18.5522;16.8776;17.4349;16.7088;16.862;18.0193;19.0149
Asb2;0.297438586785622;0.0701601990232633;23.1;0;0.456434598828792;3.48062;1.47168;1.023;1.01441;0.777184;0.877836;1.42268;1.30663;1.38453;1.23357;1.3796;2.37794;0.728581;1.13015;2.58015;1.63363
Lbh;0.297438586785622;0.0701601990232633;20.1;0;0.451551319397917;4.11973;3.26763;2.8175;2.42128;2.56514;2.80751;3.46418;2.32153;3.01321;2.98836;2.88308;2.80416;3.29973;3.38863;3.26938;3.15993
Mff;0.297438586785622;0.0701601990232633;20.1;14.1;0.451487679787608;16.9206;12.7243;16.8468;17.0318;19.2047;17.4853;18.5559;18.7479;17.2763;15.8648;19.6851;18.1436;20.8507;18.0917;16.2143;11.8911
Ubac1;0.297438586785622;0.0701601990232633;20.1;15.6;0.448079425102291;5.38449;5.57476;5.07255;6.75089;7.11898;6.20844;5.52459;5.6287;5.51598;4.09771;5.48377;5.67931;7.23726;5.85836;5.16525;5.1766
Axin1;0.297438586785622;0.0701601990232633;26.1;4.05;0.443660007719876;6.06157;6.58595;6.93289;6.50006;6.25486;5.83613;5.69362;6.20372;7.44299;7.27406;7.23843;7.70744;6.85126;6.67153;6.15859;5.85786
Sec22c;0.297438586785622;0.0701601990232633;23.1;14.1;0.443094322294926;1.57077;1.63357;1.68184;1.97102;2.77724;2.12408;2.13001;1.9661;2.05391;2.07761;1.80928;2.5609;2.48233;2.78655;2.15333;1.28029
Rap1gap;0.297438586785622;0.0701601990232633;20.1;12.6;0.424386398185074;0.76901;0.921867;0.784407;1.42362;1.41795;1.51637;0.943098;1.0492;0.937084;0.80385;1.06624;1.26175;1.22269;1.2358;0.65841;1.14852
Olfr1033;0.297438586785622;0.0701601990232633;26.1;21.6;0.41312077294721;0.892735;0.610372;0.943825;0.401734;0.880187;0.578309;1.31956;1.40952;1.41297;1.11825;0.724534;0.88;0.46494;0.755612;1.41224;1.28893
Cdcp1;0.297438586785622;0.0701601990232633;21.6;1.275;0.412409777078727;1.09364;1.54592;0.54131;0.428938;0.288969;0.538397;1.09987;1.36812;1.16135;1.46083;0.824329;0.551339;0.304298;1.23608;1.21066;1.03182
Mis12;0.297438586785622;0.0701601990232633;20.1;17.1;0.40505197746709;5.3068;6.30824;4.10753;4.73397;6.19203;7.13858;7.63131;5.79958;8.35686;4.67974;6.02819;6.90229;9.22918;10.7029;8.65061;4.4403
Tfe3;0.297438586785622;0.0701601990232633;26.1;4.05;0.402661956546679;7.1022;11.0181;6.9671;7.44202;6.73684;8.44354;6.4586;6.76301;7.86075;8.11174;8.59231;8.32866;7.88062;7.0537;6.73734;6.93378
Cdc5l;0.297438586785622;0.0701601990232633;23.1;4.8;0.399692108065696;6.004;7.20751;6.86283;5.99647;6.37337;5.76817;5.67458;5.91265;6.49899;6.49738;6.65733;6.64196;6.27076;6.02776;6.28317;6.74553
Zfp871;0.297438586785622;0.0701601990232633;20.1;12.6;0.377856650662655;2.28792;1.5728;2.53281;2.82229;3.38118;1.66283;2.39833;2.44961;2.59355;3.12372;3.1686;3.48281;2.77991;2.30195;2.12204;2.23805
Exo5;0.297438586785622;0.0701601990232633;23.1;4.05;0.37290690319435;1.95131;1.95455;2.28141;2.15506;1.52816;1.47418;2.03351;1.98449;1.53562;2.39521;2.93286;1.93035;1.051;1.31532;1.92123;2.07385
Slc35g1;0.297438586785622;0.0701601990232633;20.1;17.1;0.371061354495453;4.58739;4.68257;4.06263;4.00681;7.73229;6.21923;7.45837;5.25626;7.26071;4.33916;5.51561;7.61154;10.65;9.64923;8.06742;4.45147
Spata5;0.297438586785622;0.0701601990232633;23.1;18.6;0.366896495554264;1.74305;2.51624;1.11778;1.49907;1.22418;1.58426;2.31929;2.36569;1.9484;1.15486;1.44188;1.17015;1.51082;2.00423;1.85631;1.61051
Purb;0.297438586785622;0.0701601990232633;20.1;18.6;0.364506474633854;4.25754;3.76904;3.51166;2.84847;3.28659;3.80208;3.95955;3.55671;3.93569;3.033;3.54948;3.6468;3.35342;3.91759;3.70238;3.10277
Gpatch2l;0.297438586785622;0.0701601990232633;26.1;0;0.358899117859044;2.67489;2.59343;2.06952;1.8999;1.23249;1.56196;1.90651;1.91727;3.46611;2.77359;2.56829;2.39649;2.1099;2.35287;2.30781;1.65748
Klhl22;0.297438586785622;0.0701601990232633;26.1;24.6;0.342409387721774;5.6826;6.81347;6.13454;6.40854;5.5096;5.79196;6.2762;6.86783;6.36333;6.81737;6.16735;6.06854;4.68081;4.70677;5.96071;6.6344
BC068281;0.297438586785622;0.0701601990232633;20.1;0;0.335958452557009;1.40592;1.79758;0.913505;1.30976;0.930803;1.28819;1.42421;1.58584;1.46937;1.24225;0.973593;1.18967;1.23628;1.47967;1.29897;1.32883
Spats2;0.297438586785622;0.0701601990232633;26.1;0;0.329978450508514;2.63405;2.47772;1.95915;2.01106;1.34637;1.50219;2.16061;1.99959;2.33482;2.58566;2.73833;2.65165;2.1166;2.01005;1.93664;1.89396
Lrig3;0.297438586785622;0.0701601990232633;20.1;13.35;0.329144064506714;1.0895;1.36824;1.4987;1.72381;1.8685;1.83372;1.88356;1.59501;1.18188;1.42279;1.84807;1.7609;1.56993;1.74574;1.39526;1.72268
Mettl6;0.297438586785622;0.0701601990232633;20.1;15.6;0.317978848431778;4.98324;4.06151;4.03841;4.19405;4.35556;4.72265;4.81955;3.78009;4.61748;3.85259;4.63646;4.40553;5.7957;5.05895;3.58563;3.60477
Usp22;0.297438586785622;0.0701601990232633;23.1;10.05;0.315772675274477;4.41311;5.87805;4.7674;5.9733;6.62588;4.85968;5.09616;4.584;5.12372;5.60485;5.60635;7.10766;6.92443;6.39055;4.94054;5.01844
5730409E04Rik;0.297438586785622;0.0701601990232633;26.1;20.85;0.309253150751937;3.14318;3.11738;3.53006;2.60036;2.66996;3.55837;3.93592;3.55109;3.24426;3.10541;3.22328;2.21288;2.19279;3.07402;3.85454;3.31158
Smyd3;0.297438586785622;0.0701601990232633;23.1;7.05;0.308036927088296;0.82991;0.88864;1.32313;1.15908;1.06886;0.763219;0.63323;1.06329;0.734528;1.12319;0.981784;1.03063;1.21553;0.644333;0.620536;0.965062
1110002L01Rik;0.297438586785622;0.0701601990232633;26.1;15.6;0.303645793977127;1.12327;0.750374;1.16257;1.0423;1.70396;1.36478;2.40038;1.47172;1.73465;0.973391;1.33134;1.44195;1.38759;1.68232;1.87405;1.26249
Srebf2;0.297438586785622;0.0701601990232633;20.1;2.55;0.303058895348742;9.28589;14.6321;9.72678;10.3043;7.97998;9.29819;10.4675;11.4658;11.9204;12.6052;8.45718;10.084;7.64481;10.8401;10.948;10.5143
Plxna2;0.297438586785622;0.0701601990232633;26.1;23.85;0.270369348854488;1.4344;1.10277;1.63641;1.09131;0.588185;0.899453;1.55303;1.51294;2.56145;2.60817;2.44051;1.32597;0.824544;1.15386;1.76212;1.83309
Pisd-ps1;0.297438586785622;0.0701601990232633;26.1;13.05;0.268018218807043;0.569231;0.419301;0.517295;0.89633;0.970521;1.84964;0.853305;0.580747;0.818792;0.663877;0.670753;0.82171;0.739997;1.1157;0.741957;1.19199
Chd7;0.297438586785622;0.0701601990232633;23.1;15.6;0.262951798719841;1.29301;1.09921;0.913473;1.10277;1.68036;1.47108;1.21098;1.02969;1.24733;0.941779;1.02307;1.38484;1.35301;1.5846;1.34764;1.47264
Cgref1;0.297438586785622;0.0701601990232633;26.1;11.55;0.259748605001066;1.08175;0.531446;0.898786;0.790291;1.25967;1.52493;0.817011;0.497305;0.451756;0.458203;0.354001;0.706266;0.739444;1.12692;1.03187;0.602016
4933421O10Rik;0.297438586785622;0.0701601990232633;23.1;19.35;0.25243287824291;0.823555;0.837744;0.624415;0.506787;0.665701;0.961975;1.22007;0.856719;0.654624;0.678052;0.763503;0.540378;0.765779;0.733061;1.0048;0.709183
Oasl2;0.297438586785622;0.0701601990232633;23.1;7.05;0.241161596150797;1.20496;2.10895;1.21123;1.57092;1.29943;1.24225;0.958376;1.06793;2.09502;1.54998;1.72519;1.57803;1.95133;1.11151;1.04029;1.22145
Fig4;0.297438586785622;0.0701601990232633;23.1;10.05;0.237368675376512;4.29379;5.40358;4.88964;5.7562;5.15944;4.91048;4.82375;5.00766;4.76612;5.23884;5.1737;5.28333;5.22999;5.12176;4.69505;4.29571
Ntn3;0.297438586785622;0.0701601990232633;20.1;2.55;0.236470649764405;1.78052;2.66091;1.52623;1.60122;1.2653;1.4461;1.42281;1.72362;1.54011;1.8966;1.5751;1.34685;1.34743;1.26387;1.90005;1.82853
Ints10;0.297438586785622;0.0701601990232633;20.1;2.55;0.23087743512522;1.71922;2.02643;1.81892;1.61892;1.04174;1.49241;2.61978;2.19173;1.74449;1.83379;1.17006;0.994431;1.00331;1.8493;2.29879;1.78459
Zbtb5;0.297438586785622;0.0701601990232633;26.1;20.85;0.224386194873927;3.17913;2.8618;2.88985;2.96357;2.78446;3.0114;3.20701;3.51838;3.49771;2.90296;3.09249;2.77829;2.70966;3.6954;3.26407;3.1087
Prdm4;0.297438586785622;0.0701601990232633;20.1;15.6;0.223332605769959;1.9661;1.71132;1.55885;1.49408;1.826;1.88706;2.14883;2.12775;2.57744;1.63818;1.98812;2.93534;3.12891;2.34009;1.88445;1.48526
Sema4b;0.297438586785622;0.0701601990232633;23.1;5.55;0.21833336082697;1.41064;1.16765;1.67598;1.44303;1.27245;1.26053;0.89494;0.995576;1.05871;1.39186;1.21571;1.14737;0.950159;0.887329;0.4782;1.30628
Nfkbil1;0.297438586785622;0.0701601990232633;20.1;8.55;0.216219111551222;5.67628;8.16904;8.16843;8.26324;7.95746;6.70027;4.40504;5.86674;5.16864;6.1729;6.67112;6.27282;4.82927;4.7977;4.36476;6.92016
Gnb4;0.297438586785622;0.0701601990232633;26.1;0;0.213800806359565;1.02274;0.665828;0.459125;0.224104;0.379157;0.345887;0.433735;0.648247;0.710945;0.947611;0.803949;0.420364;0.378046;0.649369;0.888362;0.407759
Scaf11;0.297438586785622;0.0701601990232633;23.1;10.05;0.211601704270074;5.50739;5.63011;5.91226;5.80664;6.28999;5.64297;5.63566;5.32155;6.14777;5.37037;6.17988;6.73503;6.35554;5.24477;5.14753;5.3998
Mest;0.297438586785622;0.0701601990232633;23.1;4.05;0.205004398001604;1.72574;1.60829;1.68148;1.59332;1.43582;1.15603;1.34503;1.44048;1.57443;1.34026;1.65917;1.3131;0.869566;1.04471;1.34909;1.32114
Zfp383;0.297438586785622;0.0701601990232633;20.1;18.6;0.201758777875958;1.33849;1.07606;1.05316;0.906294;1.35243;1.47718;1.30453;1.16267;1.08779;0.968547;0.867123;0.985919;0.989638;1.54633;1.44117;0.801716
Zfp605;0.297438586785622;0.0701601990232633;23.1;18.6;0.19686135630946;0.68584;0.196774;0.360624;0.417901;0.652589;0.368445;0.857874;1.15285;0.611525;0.542892;0.405491;0.615717;0.54586;0.882445;1.11726;0.494468
Zfp180;0.297438586785622;0.0701601990232633;20.1;18.6;0.193457344264828;4.20279;3.05563;3.44752;3.17393;3.2669;3.56873;4.14843;3.56467;4.60905;3.4015;3.41556;3.81378;4.63808;5.35462;4.70375;3.43886
4930480G23Rik;0.297438586785622;0.0701601990232633;20.1;10.05;0.183784123498196;1.57777;0.880105;1.579;1.83768;2.04513;1.54522;1.45311;1.91678;1.18779;1.76712;2.18582;2.20819;1.661;0.830857;0.819314;1.73411
Thap2;0.297438586785622;0.0701601990232633;20.1;18.6;0.171341165469656;1.2143;1.03758;0.854017;0.755099;0.944602;1.09633;1.15053;1.16464;1.3938;1.20171;0.912353;1.33092;1.43567;1.55284;1.39316;0.940315
Zfp637;0.297438586785622;0.0701601990232633;23.1;21.6;0.170412734265958;18.2288;17.7412;17.9878;12.4738;14.0258;18.0999;15.8683;17.1796;14.7894;15.278;14.4333;11.5244;14.4339;14.6734;15.9923;16.182
Ccdc6;0.297438586785622;0.0701601990232633;26.1;4.05;0.168446977414259;3.39876;4.68222;3.47659;3.34713;2.87349;3.23837;3.21523;3.36611;4.26908;4.12072;4.28995;4.56036;3.34153;3.77154;3.32616;3.72714
Plcb3;0.297438586785622;0.0701601990232633;26.1;0;0.168319698193646;4.783;5.41033;4.31397;4.07593;3.57835;4.91902;4.19488;3.78205;4.98282;5.60223;4.71253;4.2327;4.01353;4.0628;3.69221;4.78595
Lenep;0.297438586785622;0.0701601990232633;26.1;18.6;0.165738758442315;1.85975;2.14381;1.89343;2.07015;2.11351;3.79238;2.08446;2.7885;2.22248;1.48181;1.51008;0.943797;1.1123;2.04892;2.19957;3.57847
Slc13a5;0.297438586785622;0.0701601990232633;23.1;10.05;0.162651530235654;0.0508131;0.155065;0.529349;0.356147;0.359248;0.300324;0.215559;0.232869;0.309256;0.435698;0.318191;1.01846;0.738499;0.0874835;0.122591;0.122931
Macrod2;0.297438586785622;0.0701601990232633;23.1;18.6;0.158845881539308;0.928995;0.992248;1.05035;0.88181;1.09535;1.21689;1.43291;1.33434;1.12802;1.06282;1.09641;0.917947;1.0417;1.55614;1.83198;1.05405
Apbb2;0.297438586785622;0.0701601990232633;20.1;12.6;0.158398990053598;1.15119;0.783491;1.36;1.5034;1.51775;1.43714;1.32043;1.24028;1.10227;1.07111;1.66901;1.21995;1.24484;1.17623;1.03809;1.28907
Ankrd13b;0.297438586785622;0.0701601990232633;23.1;7.05;0.143075278998505;0.596491;0.488784;0.922462;0.802943;0.761533;0.988296;0.421753;0.630914;0.749165;0.791506;0.90545;1.08459;0.869332;0.501225;0.466365;0.751697
Sclt1;0.297438586785622;0.0701601990232633;23.1;14.1;0.132653232150596;1.42171;0.732491;1.49621;1.28213;1.84289;1.13052;1.68381;1.58091;1.26788;0.922982;1.57705;1.75669;1.76046;1.52624;1.70764;1.27239
Nrbp2;0.297438586785622;0.0701601990232633;26.1;18.6;0.129895515703969;12.2122;9.01555;8.37831;11.4102;10.9517;20.5721;10.5541;11.1354;10.8644;9.1677;9.75696;8.51483;10.0245;13.3948;12.4796;13.1195
Adra2b;0.297438586785622;0.0701601990232633;23.1;0;0.126799802215934;1.06779;0.931014;1.07065;0.888468;0.723826;0.961943;1.08861;0.792743;1.49586;1.02891;1.06517;0.781067;0.911767;0.992016;1.24893;1.34759
Pcmt1;0.297438586785622;0.0701601990232633;26.1;10.05;0.124309372132597;11.3387;16.0974;14.1526;15.5944;14.5409;13.943;13.8336;14.3651;13.8328;12.6054;13.0193;14.9454;16.2377;14.5667;13.0275;10.8202
Rpa2;0.297438586785622;0.0701601990232633;20.1;10.05;0.110146023305429;2.74268;3.91264;4.13381;4.13292;4.26184;4.10696;3.32965;2.81489;2.75479;3.57333;3.09339;3.8697;3.36757;2.64794;3.14842;3.95238
Purg;0.297438586785622;0.0701601990232633;20.1;18.6;0.109327193652814;1.03778;0.766022;0.612465;0.503243;0.884435;0.767077;0.88405;0.662097;0.545624;0.512452;0.709051;0.705906;1.01024;1.15174;1.0126;0.926295
Srek1;0.297438586785622;0.0701601990232633;20.1;0;0.108010560826246;4.61121;3.23165;3.0789;2.93279;3.48708;3.69821;3.19966;3.20756;4.3732;3.07216;2.89417;3.03023;3.17863;3.92435;3.29838;4.29816
Nes;0.297438586785622;0.0701601990232633;20.1;2.55;0.0987658467690122;1.0345;0.689762;0.612395;0.550086;0.562432;0.484474;0.599708;0.460919;0.870458;0.778519;0.452175;0.509489;0.532746;0.826333;1.10436;1.06778
Cnnm2;0.297438586785622;0.0701601990232633;26.1;4.05;0.0921289425207953;1.72869;3.05797;2.0864;1.95301;1.56774;2.01241;1.55034;1.95611;1.81545;2.47819;2.26496;2.1983;2.27805;1.93539;1.55541;1.37075
Sh3tc1;0.297438586785622;0.0701601990232633;20.1;4.05;0.0801505536474952;1.35512;1.42684;1.10411;1.28478;1.24177;1.05522;0.832414;0.956994;1.56198;1.46662;1.27784;0.760001;1.15892;1.33207;1.03229;1.49085
Tnfaip8l2;0.297438586785622;0.0701601990232633;23.1;10.05;0.0740835774649145;2.06331;2.27866;2.16808;2.38747;1.95151;2.30315;2.18028;1.59935;2.13716;2.92136;2.78888;3.05133;3.93868;2.97858;1.80346;1.8976
Gem;0.297438586785622;0.0701601990232633;26.1;22.35;0.0726184522142961;1.14776;0.674569;0.571871;0.395127;0.606809;0.738407;0.432481;0.807007;1.39502;0.863416;1.13422;0.504755;0.603717;0.678471;0.656516;1.03818
Zfp488;0.297438586785622;0.0701601990232633;20.1;5.55;0.0587131973622626;0.933577;0.74433;1.20862;1.01661;1.19475;0.855057;0.870014;0.815021;1.07576;1.04708;1.01189;0.883422;0.810735;0.855794;1.0246;1.5704
Gm30505;0.297438586785622;0.0701601990232633;26.1;11.55;0.0586113739857717;0.539757;0.137262;0.590893;0.950056;1.09674;0.622646;0.428704;0.567765;0.26321;0.397704;0.866705;0.693289;0.624379;0.698907;0.705668;0.699825
Spata7;0.297438586785622;0.0701601990232633;23.1;4.8;0.0546041998567876;0.526294;0.665209;1.14069;0.663424;0.927999;0.361579;0.587987;0.375829;0.470088;0.728104;0.760216;0.35554;0.362717;0.257392;0.448832;0.457973
Camk2b;0.297438586785622;0.0701601990232633;26.1;8.55;0.0472771593901324;1.27029;2.05504;2.03992;2.86674;1.90539;1.98818;1.10473;2.06026;1.90244;1.41709;2.42481;2.94132;2.81254;2.8268;1.97646;1.81532
Lyrm9;0.297438586785622;0.0701601990232633;26.1;15.6;0.0446537932319305;1.42549;1.08213;1.24845;1.60851;1.48864;1.50285;1.47877;1.43173;1.4352;1.20291;1.37017;0.914954;1.32769;1.45062;1.7706;1.24773
Gigyf1;0.297438586785622;0.0701601990232633;20.1;8.55;0.0287014642483619;3.37771;2.54438;3.25576;3.27676;3.66411;3.23617;2.15276;2.27559;3.35185;3.65831;3.40145;3.43285;2.34152;2.32969;2.31203;3.65409
Ttc19;0.297438586785622;0.0701601990232633;26.1;13.05;0.0285600428921249;2.66827;2.84584;3.83343;3.85911;3.74581;3.36861;4.16891;3.81872;3.01685;2.74668;3.13204;3.6519;3.8365;3.86638;3.82307;3.5359
Tmtc4;0.297438586785622;0.0701601990232633;26.1;15.6;0.0235042294066408;0.911884;0.894465;1.27245;1.16145;1.19469;1.1551;1.45073;1.11962;1.24603;1.0411;1.09835;1.11547;1.68458;1.44165;1.29641;1.28554
Nf1;0.297438586785622;0.0701601990232633;26.1;4.05;7.80625564189563E-17;0.84085;1.06134;0.957103;0.853238;0.898711;0.85787;0.752518;0.91625;1.27354;1.04635;1.22286;1.15601;0.919453;1.03731;0.817559;0.693982
Iqgap2;0.297438586785622;0.0701601990232633;20.1;17.1;0;31.7005;38.1577;33.7094;33.0609;39.4123;37.2419;44.8861;38.9556;36.3956;38.0865;35.8157;41.4533;41.9499;46.8921;40.7397;35.0232
Pdxdc1;0.297438586785622;0.0701601990232633;23.1;11.55;0;20.404;26.8618;25.8788;29.5651;26.7236;26.0046;27.4286;24.9532;24.9844;23.9443;25.0985;28.437;26.9337;26.4583;26.0086;23.1901
Stat5a;0.297438586785622;0.0701601990232633;26.1;23.1;0;3.99861;3.93464;4.05073;2.44326;3.36849;4.22812;3.35373;3.98613;4.57059;5.00583;3.53765;3.54914;2.76114;3.23153;3.35578;4.3456
Wdr45b;0.297438586785622;0.0701601990232633;20.1;14.1;0;17.5988;13.4761;15.4201;16.534;20.2745;12.8392;17.9269;15.8854;14.6659;13.7584;18.0358;22.158;26.7371;19.2857;14.7061;14.3763
Lmod2;0.354955128047964;0.0837911161084447;20.1;17.85;0.0994155364795664;1.31252;0.0606868;0;0.0271392;0.236211;0.167734;0.252806;0.282754;0.0776334;0;0;2.13428;0.220749;0.661721;0.743907;0.107766
Meig1;0.354955128047964;0.0837911161084447;26.1;15.6;0.0843719811311789;0.567517;0.346344;0.542889;0.300376;0.679565;0.803301;0.119374;0.465664;0.19412;0.169299;0;0;0.59332;0.851099;1.00655;0.796984
Akr1c6;0.373691965889314;0.0974220331936261;23.1;11.55;164.289189540882;746.721;697.942;1028.73;1087.31;1202.49;808.353;1097.22;973.891;726.378;831.219;1190.04;1022.73;1148.97;906.727;1033.12;647.776
Phyh;0.373691965889314;0.0974220331936261;26.1;13.05;74.6846182289234;1229.22;1270.01;1427.3;1366.73;1622.84;1476.89;1378.26;1371.27;1059.96;1205.46;1347.31;1220.87;1266.93;1388.16;1439.14;1150.64
Leap2;0.373691965889314;0.0974220331936261;23.1;20.1;50.2137738524003;403.012;255.419;291.363;268.077;209.722;237.79;434.214;448.274;340.887;318.632;385.146;173.908;228.78;357.27;522.877;289.568
Mpc1;0.373691965889314;0.0974220331936261;23.1;14.1;47.8414306015194;168.32;134.351;203.802;231.414;240.631;187.306;235.978;229.619;152.494;156.457;210.123;177.499;199.963;239.605;263.633;181.061
